gene,LTR,RC/Helitron,DNA/TcMar-Stowaway,DNA,LTR/ERVK,DNA/hAT,SINE,DNA/TcMar-Pogo,DNA/hAT-Tip100,LTR/Gypsy,DNA/hAT-Tag1,DNA/hAT-Ac,DNA/Harbinger,LTR/Copia,LINE/L1,DNA/En-Spm,DNA/MuDR,RC/Helitron,LTR/Copia,DNA/MuDR
Model_10_387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_10_679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
